,movieId,title,genres,budget,revenue,runtime,release_date,vote_average_tmdb,vote_count_tmdb,mean_rating,num_votes,std_rating,all_tags,primary_genre,tsne_1,tsne_2
6747,59387,"Fall, The (2006)",Adventure|Drama|Fantasy,30000000.0,3984390.0,117.0,2006-09-09,7.618,1471.0,3.9545454545454546,11.0,0.9341987329938275,,Adventure,34.042683,22.378633
6748,59421,What Happens in Vegas... (2008),Comedy|Romance,35000000.0,219400000.0,100.0,2008-05-07,6.108,3222.0,2.75,8.0,1.164964745021435,,Comedy,37.462715,-20.011395
6749,59429,American Pie Presents Beta House (American Pie 6: Beta House) (2007),Comedy,10000000.0,18610260.0,88.0,2007-12-19,5.65,1976.0,2.75,2.0,0.3535533905932738,,Comedy,-22.772728,-22.887388
6750,59440,Bella (2006),Drama|Romance,3300000.0,12100000.0,91.0,2006-09-09,6.3,99.0,3.5,1.0,,,Drama,-76.014755,25.523184
6751,59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,225000000.0,419665568.0,143.0,2008-05-15,6.629,6657.0,3.5416666666666665,12.0,0.5418123347254158,fantasy lion narnia Tilda Swinton,Adventure,79.42633,-28.249968
6752,59549,Shelter (2007),Drama|Romance,500000.0,142666.0,97.0,2007-06-16,7.8,495.0,4.0,1.0,,,Drama,-23.8914,73.3797
6753,59604,"Girl Next Door, The (2007)",Crime|Drama|Horror|Thriller,0.0,0.0,84.0,2007-07-19,6.646,759.0,3.75,2.0,0.3535533905932738,,Crime,-15.764685,15.930304
6754,59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi,185000000.0,786636033.0,122.0,2008-05-21,6.019,8839.0,2.8333333333333335,39.0,1.0533988431771781,,Action,87.233925,-21.205559
6755,59667,Nina's Heavenly Delights (2006),Comedy,0.0,0.0,94.0,2006-09-28,6.604,48.0,4.0,1.0,,,Comedy,-40.072372,67.677185
6756,59725,Sex and the City (2008),Comedy|Romance,65000000.0,418800000.0,146.0,2008-05-12,6.563,2232.0,2.409090909090909,11.0,1.0202495238465394,,Comedy,71.10664,-10.718553
6757,59727,"Strangers, The (2008)",Horror|Thriller,9000000.0,83051676.0,86.0,2008-05-29,6.125,2608.0,3.1666666666666665,3.0,1.2583057392117918,,Horror,18.610958,-19.686588
6758,59731,"Bigger, Stronger, Faster* (2008)",Documentary,0.0,308575.0,105.0,2008-05-30,6.83,135.0,3.5,1.0,,,Documentary,-64.51687,30.126728
6759,59738,All the Boys Love Mandy Lane (2006),Horror|Mystery|Thriller,750000.0,1757270.0,98.0,2006-09-09,5.568,694.0,3.0,1.0,,,Horror,-73.96271,1.5223836
6760,59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX,130000000.0,632091832.0,82.0,2008-06-04,7.313,12354.0,3.4444444444444446,54.0,0.950008275369452,,Action,82.89229,-14.152498
6761,59810,Recount (2008),Drama,0.0,0.0,111.0,2008-05-25,6.803,183.0,3.5,1.0,,,Drama,-61.95975,28.421898
6762,59814,Ex Drummer (2007),Comedy|Crime|Drama|Horror,3000000.0,231156.0,100.0,2007-01-31,6.808,234.0,5.0,1.0,,,Comedy,9.402274,73.136116
6763,59900,You Don't Mess with the Zohan (2008),Comedy,90000000.0,204313400.0,117.0,2008-06-05,5.7,3977.0,2.8666666666666667,15.0,1.1720962092804172,,Comedy,61.459156,-31.425318
6764,59915,Stuck (2007),Horror|Thriller,5000000.0,151449.0,94.0,2007-05-21,6.179,193.0,3.5,1.0,,,Horror,-75.032616,24.335333
6765,59947,"Protector, The (1985)",Action|Comedy|Drama|Thriller,0.0,0.0,91.0,1985-06-15,6.0,196.0,2.0,1.0,,,Action,-41.627304,-46.530014
6766,59985,Chaos Theory (2007),Comedy|Drama|Romance,0.0,240476.0,87.0,2007-10-26,6.299,431.0,4.0,1.0,,,Comedy,-47.810383,65.21728
6767,59995,Boy A (2007),Crime|Drama,0.0,1200398.0,100.0,2008-07-23,7.118,485.0,4.0,1.0,,,Crime,-28.149385,67.110916
6768,60030,Spiral (2007),Drama|Horror|Thriller,1500000.0,0.0,90.0,2007-01-27,6.134,86.0,4.5,1.0,,,Drama,-7.69252,84.601944
6769,60037,"Happening, The (2008)",Drama|Sci-Fi|Thriller,60000000.0,163403799.0,90.0,2008-06-11,5.397,3860.0,3.0,5.0,0.7071067811865476,,Drama,51.634357,-34.845757
6770,60040,"Incredible Hulk, The (2008)",Action|Sci-Fi,150000000.0,264770996.0,112.0,2008-06-12,6.231,12453.0,3.1714285714285713,35.0,0.8129725516571265,,Action,71.08159,-27.467957
6771,60046,"Children of Huang Shi, The (2008)",Drama|War,40000000.0,7785317.0,123.0,2008-04-03,6.659,164.0,3.5,1.0,,,Drama,-53.695168,19.1864
6772,60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,180000000.0,521311860.0,98.0,2008-06-22,8.107,19882.0,4.0576923076923075,104.0,0.8598591336079368,last man on earth love story Post apocalyptic social commentary,Adventure,85.26855,-11.73562
6773,60072,Wanted (2008),Action|Thriller,75000000.0,342463063.0,110.0,2008-06-19,6.525,7438.0,3.159090909090909,22.0,0.9048331026896306,,Action,68.66891,-19.394184
6774,60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,150000000.0,629400000.0,102.0,2008-07-01,6.352,10054.0,3.0344827586206895,29.0,0.844425359159777,bad script Charlize Theron Will Smith,Action,83.88506,-21.27163
6775,60126,Get Smart (2008),Action|Comedy,80000000.0,230685453.0,110.0,2008-06-19,6.201,3785.0,3.46875,16.0,0.6446898479113814,Anne Hathaway Steve Carell,Action,60.7922,-20.85881
6776,60128,Young People Fucking (a.k.a. YPF) (2007),Comedy,1500000.0,0.0,87.0,2007-09-05,5.776,232.0,2.25,2.0,1.7677669529663689,,Comedy,18.040049,-51.21805
6777,60141,St. Trinian's (2007),Children|Comedy,14000000.0,29066483.0,97.0,2007-12-21,5.902,487.0,2.5,1.0,,,Children,-58.25982,-37.128326
6778,60161,Futurama: The Beast with a Billion Backs (2008),Action|Animation|Comedy|Romance|Sci-Fi,0.0,0.0,90.0,2008-06-24,6.97,596.0,3.5,6.0,0.4472135954999579,,Action,-11.408449,16.545486
6779,60289,Kit Kittredge: An American Girl (2008),Children|Comedy|Drama|Mystery,10000000.0,17700000.0,101.0,2008-07-02,6.5,137.0,3.0,2.0,1.4142135623730951,,Children,16.926107,-32.827747
6780,60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),Documentary,0.0,0.0,115.0,2008-07-18,6.902,127.0,3.75,2.0,0.3535533905932738,,Documentary,-10.263268,25.665968
6781,60293,"Wackness, The (2008)",Comedy|Drama|Romance,6000000.0,3175469.0,100.0,2008-07-03,6.41,301.0,4.0,3.0,1.0,,Comedy,4.751515,0.6336574
6782,60303,Strange Circus (Kimyô na sâkasu) (2005),Horror|Mystery|Thriller,0.0,0.0,108.0,2005-12-24,7.212,203.0,4.0,1.0,,,Horror,-23.329628,64.274704
6783,60333,Encounters at the End of the World (2008),Documentary,0.0,0.0,99.0,2007-09-01,7.5,289.0,4.5,3.0,0.5,,Documentary,2.4247208,41.011383
6784,60363,Zombie Strippers! (2008),Comedy|Horror,0.0,0.0,90.0,2008-04-18,4.838,420.0,0.5,1.0,,,Comedy,-13.905365,-82.24422
6785,60365,Frosty the Snowman (1969),Animation|Children|Comedy|Fantasy|Musical,0.0,0.0,25.0,1969-12-07,6.934,373.0,1.5,1.0,,,Animation,-38.27622,19.42127
6786,60389,Battle for Haditha (2007),War,0.0,0.0,93.0,2007-09-11,6.2,129.0,4.0,1.0,,,War,-45.45765,63.13365
6787,60397,Mamma Mia! (2008),Comedy|Musical|Romance,52000000.0,609841637.0,108.0,2008-07-03,6.974,6891.0,2.9642857142857144,14.0,0.9700175596008898,,Comedy,75.52525,-13.235686
6788,60408,Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),Comedy,11000000.0,245144417.0,107.0,2008-02-20,6.7,2535.0,4.5,2.0,0.7071067811865476,,Comedy,42.974186,-0.27441937
6789,60471,Rogue (2007),Action|Adventure|Horror|Sci-Fi|Thriller,20000000.0,4600000.0,95.0,2007-11-08,6.3,743.0,3.5,1.0,,,Action,-62.577908,17.74317
6790,60487,"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy,0.0,0.0,25.0,1966-10-27,7.474,441.0,3.8,5.0,0.8366600265340756,,Animation,-28.05894,19.578053
6791,60514,Journey to the Center of the Earth (2008),Action|Adventure|Sci-Fi,45000000.0,101702060.0,88.0,2008-07-10,6.089,5059.0,2.5,5.0,1.1726039399558574,,Action,32.462723,-40.9967
6792,60516,Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi,60000000.0,50650079.0,90.0,2008-07-08,5.293,1507.0,3.5,2.0,1.4142135623730951,enjoyable,Adventure,39.712425,-44.060627
6793,60522,"Machine Girl, The (Kataude mashin gâru) (2008)",Action|Comedy|Fantasy|Horror|Thriller,0.0,0.0,96.0,2008-01-02,5.993,220.0,2.25,2.0,1.0606601717798212,,Action,5.901569,-43.916767
6794,60538,Shrooms (2007),Horror|Thriller,0.0,4910682.0,85.0,2007-08-16,4.868,398.0,3.5,1.0,,,Horror,-78.892395,14.441215
6795,60647,Transsiberian (2008),Crime|Drama|Thriller,15000000.0,5926410.0,111.0,2008-01-18,6.407,783.0,2.5,1.0,,,Crime,-50.057117,-27.133688
6796,60674,Stargate: Continuum (2008),Sci-Fi,7000000.0,0.0,100.0,2008-07-29,7.162,567.0,2.5,1.0,,,Sci-Fi,-57.62894,-25.177036
6797,60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,130000000.0,185258983.0,162.0,2009-03-04,7.3,9762.0,3.988372093023256,43.0,0.7277523461301214,,Action,74.751274,-3.9733214
6798,60735,Shotgun Stories (2007),Drama|Thriller,250000.0,168237.0,92.0,2007-10-01,6.929,204.0,2.5,1.0,,,Drama,-59.20031,-25.878502
6799,60737,Watching the Detectives (2007),Comedy|Romance,2000000.0,0.0,94.0,2007-05-01,6.314,175.0,5.0,1.0,,,Comedy,4.1968117,71.72193
6800,60753,Felon (2008),Crime|Drama,2900000.0,0.0,104.0,2008-07-17,7.145,944.0,3.5,2.0,0.7071067811865476,,Crime,4.396113,14.784646
6801,60756,Step Brothers (2008),Comedy,65000000.0,128100000.0,98.0,2008-07-25,6.562,3308.0,3.5535714285714284,28.0,0.9061445158460562,funny Highly quotable will ferrell comedy funny will ferrell funny will ferrell,Comedy,49.919464,-23.716658
6802,60760,"X-Files: I Want to Believe, The (2008)",Drama|Mystery|Sci-Fi|Thriller,30000000.0,69363381.0,104.0,2008-07-24,5.854,1604.0,2.875,4.0,0.47871355387816905,,Drama,-20.449287,-18.438015
6803,60766,Man on Wire (2008),Documentary,0.0,2957978.0,94.0,2008-08-01,7.37,935.0,3.6875,8.0,1.3871218918527466,,Documentary,15.43898,4.633213
6804,60803,"Little Drummer Boy, The (1968)",Animation|Children|Musical,0.0,0.0,25.0,1968-12-19,6.572,160.0,2.5,1.0,,,Animation,-37.745914,20.813978
6805,60818,Hogfather (Terry Pratchett's Hogfather) (2006),Adventure|Fantasy|Thriller,9364800.0,0.0,185.0,2007-10-12,6.833,183.0,4.0,1.0,,,Adventure,30.07196,54.59763
6806,60832,Pathology (2008),Crime|Horror|Thriller,8000000.0,0.0,93.0,2008-04-11,5.688,501.0,4.0,1.0,,,Crime,-49.765285,54.287228
6807,60857,"Tracey Fragments, The (2007)",Drama,700000.0,31576.0,77.0,2007-09-12,5.944,126.0,3.0,1.0,,,Drama,-77.62774,-9.866654
6808,60885,"Zone, The (La Zona) (2007)",Drama|Thriller,0.0,0.0,97.0,2007-09-01,6.352,118.0,3.5,2.0,0.0,,Drama,-72.7263,25.525032
6809,60894,"Edge of Love, The (2008)",Drama|Romance|War,0.0,0.0,110.0,2008-06-20,6.185,391.0,3.0,1.0,,,Drama,-64.30549,-0.5218801
6810,60904,Heart of a Dog (Sobachye serdtse) (1988),Comedy|Drama|Sci-Fi,0.0,0.0,136.0,1988-11-11,7.863,179.0,4.0,1.0,,,Comedy,-17.802025,54.55199
6811,60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",Action|Adventure|Fantasy|Thriller,145000000.0,403449830.0,111.0,2008-07-01,5.512,4703.0,2.642857142857143,7.0,0.47559486560567094,,Action,75.19227,-25.771154
6812,60941,"Midnight Meat Train, The (2008)",Horror|Mystery|Thriller,15000000.0,3533227.0,98.0,2008-08-07,6.2,1214.0,2.875,4.0,0.6291528696058959,,Horror,-6.0410295,-15.580932
6813,60943,Frozen River (2008),Drama,1000000.0,5457664.0,97.0,2008-03-26,6.614,342.0,4.5,1.0,,,Drama,-4.1257997,89.724335
6814,60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,15000000.0,96409830.0,97.0,2008-08-15,6.794,3935.0,3.09375,16.0,1.1138334704972732,threesome,Comedy,20.712944,-13.417651
6815,60979,Batman: Gotham Knight (2008),Action|Animation|Crime,3500000.0,0.0,76.0,2008-07-08,6.717,746.0,3.5,3.0,0.8660254037844386,,Action,-4.8665576,9.110736
6816,61011,"Walker, The (2007)",Drama|Mystery,10000000.0,590416.0,108.0,2007-02-13,5.2,105.0,2.0,1.0,,,Drama,-38.312996,-54.634064
6817,61024,Pineapple Express (2008),Action|Comedy|Crime,27000000.0,101624843.0,112.0,2008-08-06,6.643,4081.0,3.6774193548387095,31.0,0.8421043788903111,comedy James Franco Seth Rogen Stoner Movie,Action,55.358738,12.475056
6818,61026,Red Cliff (Chi bi) (2008),Action|Adventure|Drama|War,80341000.0,250100000.0,146.0,2008-07-10,7.109,869.0,4.0,3.0,0.8660254037844386,,Action,58.09672,-12.52849
6819,61071,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure|Comedy|Drama|Romance,27000000.0,44352417.0,119.0,2008-08-06,6.253,801.0,2.5,1.0,,,Adventure,-48.605164,-25.349112
6820,61073,Hell Ride (2008),Action|Drama|Thriller,0.0,194287.0,84.0,2008-08-08,5.1,216.0,2.0,1.0,,,Action,-46.651367,-54.367367
6821,61123,High School Musical 2 (2007),Comedy|Drama|Musical|Romance,7000000.0,0.0,101.0,2007-08-17,6.5,3831.0,2.0,1.0,,,Comedy,-39.192684,-41.07302
6822,61132,Tropic Thunder (2008),Action|Adventure|Comedy|War,92000000.0,195702811.0,116.0,2008-08-09,6.7,6751.0,3.5,33.0,1.0532687216470449,,Action,67.011284,-13.782076
6823,61160,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi,8500000.0,68282844.0,98.0,2008-08-05,6.145,2156.0,2.357142857142857,7.0,0.9880235200593538,,Action,4.2089143,-41.941196
6824,61167,Henry Poole is Here (2008),Drama|Mystery,0.0,1829917.0,94.0,2008-08-15,5.916,184.0,4.0,1.0,,,Drama,-48.130024,59.51874
6825,61210,Mutant Chronicles (2008),Action|Adventure|Sci-Fi,8000000.0,2131057.0,111.0,2008-08-07,5.316,490.0,3.5,1.0,,,Action,-73.01382,15.1261425
6826,61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War,1500000.0,11179372.0,87.0,2008-06-12,7.677,1028.0,3.0,5.0,0.7071067811865476,,Animation,-1.1327097,16.619785
6827,61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,4000000.0,10785801.0,114.0,2008-10-24,7.549,3172.0,3.911764705882353,17.0,0.9225524056531805,,Drama,38.90845,27.8763
6828,61246,Hamlet 2 (2008),Comedy,9000000.0,4886216.0,92.0,2008-01-21,5.881,189.0,2.0,1.0,,,Comedy,-38.576126,-49.06961
6829,61248,Death Race (2008),Action|Adventure|Sci-Fi|Thriller,45000000.0,76000000.0,110.0,2008-08-22,6.289,4028.0,3.2222222222222223,9.0,0.5068968775248516,,Action,41.557594,-25.301184
6830,61250,"House Bunny, The (2008)",Comedy,25000000.0,70442940.0,97.0,2008-08-22,5.7,1992.0,2.5,10.0,1.0540925533894598,,Comedy,24.680948,-39.304615
6831,61255,"Rocker, The (2008)",Comedy,15000000.0,8762890.0,102.0,2008-08-20,6.039,617.0,2.75,2.0,1.7677669529663689,,Comedy,25.660257,-54.34885
6832,61257,I.O.U.S.A. (a.k.a. IOUSA) (2008),Documentary,0.0,0.0,85.0,2008-01-19,6.961,38.0,4.0,1.0,,,Documentary,-35.725384,74.51267
6833,61262,Mirrors (2008),Horror|Mystery|Thriller,35000000.0,72400000.0,111.0,2008-08-14,6.279,1980.0,1.5,1.0,,,Horror,-27.774511,-60.425896
6834,61289,Sukiyaki Western Django (2008),Action|Western,3800000.0,2725258.0,121.0,2007-09-15,6.192,355.0,3.3333333333333335,3.0,1.0408329997330665,,Action,17.707668,-5.4694896
6835,61319,Somers Town (2008),Drama,0.0,0.0,71.0,2008-08-22,6.82,100.0,3.5,1.0,,,Drama,-76.996346,35.94752
6836,61323,Burn After Reading (2008),Comedy|Crime|Drama,37000000.0,163700000.0,96.0,2008-09-05,6.669,5075.0,3.4871794871794872,39.0,0.9282636555984476,dark comedy Brad Pitt Coen Bros Coen Brothers dark comedy espionage George Clooney John Malkovich satire twists & turns weird,Comedy,61.913094,6.4665365
6837,61348,Disaster Movie (2008),Comedy,25000000.0,34816824.0,87.0,2008-08-29,3.197,1103.0,0.8333333333333334,3.0,0.28867513459481287,,Comedy,-7.604659,-75.03178
6838,61350,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller,70000000.0,72109200.0,101.0,2008-08-20,5.665,2211.0,2.3333333333333335,3.0,1.607275126832159,,Action,47.247902,-43.588688
6839,61352,Traitor (2008),Crime|Drama|Thriller,22000000.0,23530831.0,114.0,2008-08-23,6.649,691.0,3.375,4.0,0.47871355387816905,,Crime,26.066282,11.920757
6840,61394,"Onion Movie, The (2008)",Comedy,0.0,0.0,80.0,2008-05-31,6.1,244.0,4.0,1.0,,,Comedy,-50.04268,65.707
6841,61401,"Spirit, The (2008)",Action|Comedy|Fantasy|Thriller,60000000.0,39164441.0,103.0,2008-12-25,4.765,1044.0,2.5,2.0,0.0,,Action,-40.08943,-18.05861
6842,61406,John Adams (2008),Drama,,,,,,,4.0,2.0,0.0,,Drama,-64.46908,-75.59432
6843,61465,Bangkok Dangerous (2008),Action|Crime|Thriller,45000000.0,42487390.0,98.0,2008-08-21,5.207,1075.0,3.25,2.0,0.3535533905932738,,Action,-14.313098,-18.149714
6844,61628,Sunflower (Xiang ri kui) (2005),Drama,0.0,0.0,129.0,2005-09-10,6.0,15.0,2.0,1.0,,,Drama,-31.772268,-41.970352
6845,61692,Altered (2006),Horror|Sci-Fi|Thriller,8000000.0,0.0,88.0,2006-12-19,5.403,242.0,3.0,1.0,,,Horror,-79.19776,-0.28785905
6846,61697,Righteous Kill (2008),Crime|Mystery|Thriller,60000000.0,79498846.0,100.0,2008-09-11,5.879,1322.0,3.0,1.0,,,Crime,-39.560143,-15.899081
6847,61705,Lakeview Terrace (2008),Drama|Thriller,20000000.0,27640028.0,111.0,2008-09-19,5.974,1128.0,3.0,2.0,0.7071067811865476,,Drama,-4.4036674,-18.985004
6848,61729,Ghost Town (2008),Comedy|Fantasy|Romance,20000000.0,27100000.0,104.0,2008-09-19,6.527,1032.0,2.0,2.0,2.1213203435596424,,Comedy,26.41551,-62.92588
6849,61818,"Crow, The: Wicked Prayer (2005)",Action|Adventure|Fantasy|Thriller,8000000.0,0.0,99.0,2005-05-04,3.698,243.0,0.5,1.0,,,Action,-9.146563,-77.3651
6850,61986,Appaloosa (2008),Western,20000000.0,20211394.0,115.0,2008-09-19,6.574,1057.0,3.0,1.0,,,Western,-48.058746,-8.478473
6851,62008,Dead Fury (2008),Action|Animation|Comedy|Horror,0.0,0.0,82.0,2008-08-05,4.4,8.0,3.0,1.0,,,Action,-81.40897,5.5841312
6852,62081,Eagle Eye (2008),Action|Crime|Thriller|IMAX,80000000.0,178800000.0,114.0,2008-09-25,6.48,3045.0,3.0625,8.0,0.6232117273791125,,Action,59.793793,-21.011608
6853,62113,How to Lose Friends & Alienate People (2008),Comedy,28000000.0,17286299.0,110.0,2008-10-02,6.003,819.0,2.8333333333333335,6.0,1.3291601358251257,,Comedy,29.945435,-40.95774
6854,62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,9000000.0,33600000.0,89.0,2008-10-03,6.4,1250.0,3.35,10.0,1.055409346599171,,Comedy,6.7435184,-8.196985
6855,62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",Drama,0.0,0.0,94.0,1954-01-15,7.325,63.0,4.5,1.0,,,Drama,-2.5653803,95.13723
6856,62250,Gomorrah (Gomorra) (2008),Crime|Drama,0.0,34861529.0,135.0,2008-05-16,6.876,1271.0,3.7,5.0,1.2041594578792294,,Crime,28.658636,26.018696
6857,62293,"Duchess, The (2008)",Drama|Romance,17759769.0,43306325.0,110.0,2008-09-05,6.994,1770.0,3.5,4.0,1.2909944487358056,,Drama,24.235283,-19.212828
6858,62299,Alone in the Dark II (2008),Action|Horror,4600000.0,0.0,88.0,2008-09-01,3.6,106.0,3.5,1.0,,,Action,-83.42166,8.345069
6859,62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,,,,,,,4.277777777777778,9.0,0.7949493345141214,2D animation cult film stylish surreal,Animation,-59.97648,-71.723305
6860,62344,Rachel Getting Married (2008),Drama|Romance,12000000.0,16937968.0,113.0,2008-09-03,6.293,615.0,2.75,2.0,1.7677669529663689,,Drama,26.484598,-54.593475
6861,62374,Body of Lies (2008),Action|Drama|Thriller,70000000.0,113280098.0,128.0,2008-10-09,6.63,3239.0,3.772727272727273,11.0,0.6842381297339531,,Action,55.51457,-17.249382
6862,62376,City of Ember (2008),Adventure|Children|Sci-Fi,55000000.0,17869048.0,95.0,2008-10-07,6.347,1850.0,2.8333333333333335,3.0,0.5773502691896257,,Adventure,40.193943,-32.400173
6863,62383,"20,000 Leagues Under the Sea (1916)",Action|Adventure|Sci-Fi,200000.0,8000000.0,85.0,1916-12-24,6.183,60.0,3.75,2.0,0.3535533905932738,,Action,-17.3312,12.499483
6864,62394,Max Payne (2008),Action|Crime|Drama|Thriller,35000000.0,85416905.0,100.0,2008-10-15,5.394,2207.0,2.1666666666666665,3.0,0.28867513459481287,,Action,-16.899834,-41.32609
6865,62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,24000000.0,42105111.0,102.0,2008-09-18,6.343,2602.0,3.5238095238095237,21.0,0.8728715609439693,Seth Rogen Sexual Humor,Comedy,29.84034,-11.048822
6866,62437,W. (2008),Drama,25100000.0,29506464.0,120.0,2008-10-17,6.178,667.0,2.5,1.0,,,Drama,-48.58324,-25.31032
6867,62439,My Best Friend's Girl (2008),Comedy|Romance,20000000.0,41624687.0,100.0,2008-09-19,5.648,788.0,4.0,3.0,0.8660254037844386,,Comedy,-11.658579,-12.254918
6868,62511,"Synecdoche, New York (2008)",Comedy|Drama,20000000.0,4383538.0,124.0,2008-10-24,7.543,1545.0,3.125,4.0,1.1086778913041726,,Comedy,32.275085,-2.2899516
6869,62553,"Secret Life of Bees, The (2008)",Drama,11000000.0,39952437.0,110.0,2008-09-17,7.465,561.0,4.0,1.0,,,Drama,-23.778831,61.238735
6870,62586,"American Carol, An (2008)",Comedy|Fantasy,20000000.0,7000000.0,82.0,2008-10-03,4.136,107.0,2.0,1.0,,,Comedy,-48.56652,-59.378777
6871,62644,"Wave, The (Welle, Die) (2008)",Drama,7500000.0,32350637.0,108.0,2008-03-13,7.48,3530.0,3.5714285714285716,7.0,0.607492896293956,,Drama,16.727745,25.302328
6872,62662,Tokyo-Ga (1985),Documentary,0.0,0.0,92.0,1985-04-24,7.1,99.0,3.0,1.0,,,Documentary,-64.195724,-14.618189
6873,62718,"Angus, Thongs and Perfect Snogging (2008)",Comedy|Romance,0.0,14924998.0,100.0,2008-07-25,6.485,826.0,2.5,1.0,,,Comedy,-57.18127,-29.12505
6874,62792,Pride and Glory (2008),Crime|Drama,30000000.0,31200557.0,130.0,2008-09-09,6.34,922.0,3.0,2.0,0.7071067811865476,,Crime,32.071087,3.5110185
6875,62799,"Express, The (2008)",Drama,40000000.0,9793496.0,130.0,2008-10-10,7.119,278.0,3.0,1.0,,,Drama,-47.956394,-4.984966
6876,62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),Sci-Fi,0.0,0.0,90.0,2002-04-30,5.962,105.0,4.0,1.0,,,Sci-Fi,-48.961395,61.070534
6877,62836,Babylon 5: The Lost Tales - Voices in the Dark (2007),Sci-Fi,0.0,0.0,75.0,2007-09-03,6.444,117.0,4.0,1.0,,,Sci-Fi,-50.292023,67.677925
6878,62849,RocknRolla (2008),Action|Crime,18000000.0,25740863.0,114.0,2008-09-04,6.951,3191.0,3.769230769230769,13.0,0.6329621044272916,,Action,17.529636,21.25089
6879,62956,Futurama: Bender's Game (2008),Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,0.0,0.0,88.0,2008-11-03,6.903,583.0,3.4444444444444446,9.0,0.726483157256779,,Action,-4.3018107,5.9786506
6880,62970,Tin Man (2007),Adventure|Fantasy|Sci-Fi,,,,,,,2.25,2.0,1.0606601717798212,,Adventure,-57.106995,-73.38553
6881,62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,150000000.0,603900354.0,95.0,2008-10-30,6.524,7284.0,3.6923076923076925,13.0,0.7227972727092276,,Action,83.15852,-20.933577
